amount,is_weekend,previous_balance,is_foreign_transaction,device_type,transaction_time,fraud
675.2072759400548,0.0698433400548727,1845.1592322925444,0.6253005085447632,"['mobile', 'desktop', 'tablet']",2024-05-01,0
21.937480479082485,0.6218900910850368,3598.199366920009,0.37551823060427414,"['mobile', 'desktop', 'tablet']",2024-05-01,0
841.2340810397156,0.5838558338553543,1501.91893489407,0.3596584040514563,"['mobile', 'desktop', 'tablet']",2024-05-01,0
230.82863101943417,0.5478353225801453,2303.005396341226,0.13366691708957523,"['mobile', 'desktop', 'tablet']",2024-05-01,0
700.2878938533948,0.2935345514414287,6458.221401279522,0.19745087766199387,"['mobile', 'desktop', 'tablet']",2024-05-01,0
139.68391660348337,0.221108645377332,6641.35882629815,0.6158822007745752,"['mobile', 'desktop', 'tablet']",2024-05-01,0
642.436979753465,0.12960716695055086,5621.299258194377,0.939271716699494,"['mobile', 'desktop', 'tablet']",2024-05-01,0
570.1191185099216,0.134089533630099,7904.927085145965,0.36916875201343513,"['mobile', 'desktop', 'tablet']",2024-05-01,0
620.852525532744,0.7823199600215244,8639.438858575724,0.35345704405281964,"['mobile', 'desktop', 'tablet']",2024-05-01,0
633.651879344323,0.9103176326981273,571.0537110891244,0.5865836263441773,"['mobile', 'desktop', 'tablet']",2024-05-01,0
528.1820725877518,0.1600291027624441,7633.036276326708,0.8374874250350224,"['mobile', 'desktop', 'tablet']",2024-05-01,0
931.2292571336075,0.9087435428290919,9726.102069080476,1.0,"['mobile', 'desktop', 'tablet']",2024-05-01,1
984.1642117826738,0.16143215749635664,1658.0246150030894,0.7567455474155307,"['mobile', 'desktop', 'tablet']",2024-05-01,0
444.41487927803263,0.48447597762367123,2857.417646097659,0.5259672567128197,"['mobile', 'desktop', 'tablet']",2024-05-01,0
754.1761772991723,0.6597066803761807,9138.470912759403,0.5337841637583063,"['mobile', 'desktop', 'tablet']",2024-05-01,0
135.64028052724115,0.008103912778893219,4768.775708425388,0.2643188052274722,"['mobile', 'desktop', 'tablet']",2024-05-01,0
772.3680728708208,0.026943759431895642,7668.507720317241,0.03858952693012363,"['mobile', 'desktop', 'tablet']",2024-05-01,0
163.69416271778394,0.9924368585303666,3424.5737055481604,0.8190123374896876,"['mobile', 'desktop', 'tablet']",2024-05-01,0
878.073855156681,0.39484944250373166,785.1561137658061,0.8378741160866324,"['mobile', 'desktop', 'tablet']",2024-05-01,0
878.3686067276916,0.343426887547961,4074.3748891612836,0.6201472435935,"['mobile', 'desktop', 'tablet']",2024-05-01,0
666.5677080852671,0.29782506676249687,9561.082552585784,0.386979570744828,"['mobile', 'desktop', 'tablet']",2024-05-01,0
660.639623952138,0.7984291117579095,5417.814347931203,0.5259705743942259,"['mobile', 'desktop', 'tablet']",2024-05-01,0
602.1637486121955,0.49361851545487534,1481.9671693050893,0.42845788966248777,"['mobile', 'desktop', 'tablet']",2024-05-01,0
179.0710993243285,0.9208170645435854,5743.954841391224,0.8217664485204432,"['mobile', 'desktop', 'tablet']",2024-05-01,0
85.20030156175214,0.26297472979999137,4214.130261421848,0.8734494081109284,"['mobile', 'desktop', 'tablet']",2024-05-01,0
954.6637760004169,0.7578023439789741,4756.675383017746,0.4689658528840758,"['mobile', 'desktop', 'tablet']",2024-05-01,0
901.3463632948161,0.1721569248975049,2907.6910190489275,0.768256254429855,"['mobile', 'desktop', 'tablet']",2024-05-01,0
611.5641660318004,0.06956614784443649,2748.364309858792,0.5403784443533487,"['mobile', 'desktop', 'tablet']",2024-05-01,0
708.4180787921125,0.07521558773859516,1284.3230494542495,0.8572804337383867,"['mobile', 'desktop', 'tablet']",2024-05-01,0
446.8930857412041,0.7054625542395339,9397.995289698329,0.00011949976416669728,"['mobile', 'desktop', 'tablet']",2024-05-01,0
470.40047635124955,0.4684758171496006,3925.519610743541,0.35914059213073735,"['mobile', 'desktop', 'tablet']",2024-05-01,0
956.4716796096825,0.17414376793679043,3859.9052277740393,0.6777148692094266,"['mobile', 'desktop', 'tablet']",2024-05-01,0
377.6619845498834,0.7056507129949589,1624.0434964714414,0.12006029935903262,"['mobile', 'desktop', 'tablet']",2024-05-01,0
710.2754201995118,0.6605322866270769,7725.000466722674,0.9136297831818441,"['mobile', 'desktop', 'tablet']",2024-05-01,0
632.1767712281927,0.334144384340352,9784.770386403978,1.0,"['mobile', 'desktop', 'tablet']",2024-05-01,1
874.0516410724803,0.02488160382542992,8862.339661770045,0.3726366799213431,"['mobile', 'desktop', 'tablet']",2024-05-01,0
211.75123884439105,0.2750985818518835,6522.734011034135,0.40636618190824314,"['mobile', 'desktop', 'tablet']",2024-05-01,0
790.9066906922787,0.7560243659088391,7972.251715102511,0.2355787275348319,"['mobile', 'desktop', 'tablet']",2024-05-01,0
355.44875665111925,0.660815596358198,9404.889862885946,0.20613614732073693,"['mobile', 'desktop', 'tablet']",2024-05-01,0
155.20917277213397,0.1731642815625799,7265.8683041868935,0.6697694748592568,"['mobile', 'desktop', 'tablet']",2024-05-01,0
382.9334299706549,0.11377339131628583,3972.602513729501,0.46443234182296866,"['mobile', 'desktop', 'tablet']",2024-05-01,0
355.87255739828186,0.2477907293819832,2456.1069735109427,0.20682844595450456,"['mobile', 'desktop', 'tablet']",2024-05-01,0
281.7207235274944,0.4463453076645175,953.485074659568,0.20648894759057812,"['mobile', 'desktop', 'tablet']",2024-05-01,0
463.50368354012005,0.6188609290511895,365.54382519326856,0.017777002176150414,"['mobile', 'desktop', 'tablet']",2024-05-01,0
674.2926937796177,0.21485028438212073,1459.9464627665343,0.8183525049533309,"['mobile', 'desktop', 'tablet']",2024-05-01,0
264.2189649454029,0.8423609963328931,507.3065736192664,0.9332429502141794,"['mobile', 'desktop', 'tablet']",2024-05-01,0
907.554658145,0.9789835338851232,3491.7474927532835,0.8825104863653831,"['mobile', 'desktop', 'tablet']",2024-05-01,0
445.3552619456776,0.6897977306947751,8413.467010841776,0.4532864014098593,"['mobile', 'desktop', 'tablet']",2024-05-01,0
342.4760944251517,0.09523504087046575,5192.920559423322,0.7104851655283219,"['mobile', 'desktop', 'tablet']",2024-05-01,0
576.1900295392298,0.6847349172814017,7728.146191031843,0.6210467588851621,"['mobile', 'desktop', 'tablet']",2024-05-01,0
655.4385841172802,0.19629191439015947,6930.5719418676745,0.12391174445141573,"['mobile', 'desktop', 'tablet']",2024-05-01,0
426.8238705900621,0.7610547260065801,3243.993114729836,0.33661979565302047,"['mobile', 'desktop', 'tablet']",2024-05-01,0
873.614800977133,0.8033205405013819,5736.9343437920425,0.7353700417206125,"['mobile', 'desktop', 'tablet']",2024-05-01,0
636.9642906705313,0.26635210007051935,353.1483306726212,0.5752703264069281,"['mobile', 'desktop', 'tablet']",2024-05-01,0
863.0201732353061,0.6283471159591514,7380.118525489474,0.7287561096622633,"['mobile', 'desktop', 'tablet']",2024-05-01,0
597.8685798539385,0.5789195882544891,1108.7899447607792,0.8566916257035276,"['mobile', 'desktop', 'tablet']",2024-05-01,0
542.2029848064869,0.3918334208247011,6185.71235371988,0.8748773451308326,"['mobile', 'desktop', 'tablet']",2024-05-01,0
964.3595689262731,0.5557487467840313,9744.436171310952,0.4416735334657518,"['mobile', 'desktop', 'tablet']",2024-05-01,0
462.17351690728526,0.6828680471292052,8944.698298129368,0.6567491076723848,"['mobile', 'desktop', 'tablet']",2024-05-01,0
33.863147552925014,0.16811647375931238,6787.355711425433,0.34913048665544943,"['mobile', 'desktop', 'tablet']",2024-05-01,0
231.10906663825136,0.8368214971829776,3057.2323481630333,0.7873949760404061,"['mobile', 'desktop', 'tablet']",2024-05-01,0
360.62395603849416,0.846353811666036,4001.2789835683056,0.5449946400260959,"['mobile', 'desktop', 'tablet']",2024-05-01,0
659.139670100389,0.9809134502527088,5032.709123301975,0.227454537574306,"['mobile', 'desktop', 'tablet']",2024-05-01,0
853.5031133511317,0.27245647165389786,5022.9263718073535,0.736776909707707,"['mobile', 'desktop', 'tablet']",2024-05-01,0
121.61141592106401,0.9397630821715222,7455.746524607531,0.1694758085587017,"['mobile', 'desktop', 'tablet']",2024-05-01,0
922.184198035154,0.7340983557799544,4936.430192314466,0.2799529750908357,"['mobile', 'desktop', 'tablet']",2024-05-01,0
885.4153514095465,0.6535993985325573,9607.999792444489,0.032892616264374785,"['mobile', 'desktop', 'tablet']",2024-05-01,0
367.70000144936887,0.9355944808368016,4381.436487639617,0.015891278071959558,"['mobile', 'desktop', 'tablet']",2024-05-01,0
145.7365642501872,0.6138248056663529,4388.353112614561,0.8516698491498378,"['mobile', 'desktop', 'tablet']",2024-05-01,0
153.13929053734307,0.9909918157079141,2619.885262551707,0.7351315474318778,"['mobile', 'desktop', 'tablet']",2024-05-01,0
135.60488595282243,0.6052999711858962,1263.483528096611,0.46181762601507903,"['mobile', 'desktop', 'tablet']",2024-05-01,0
718.8910155865332,0.814282847580376,416.3601690136364,0.9082854212576834,"['mobile', 'desktop', 'tablet']",2024-05-01,0
685.2769390131646,0.9404766783597568,579.4228272968412,0.35243713172078217,"['mobile', 'desktop', 'tablet']",2024-05-01,0
663.9230097301099,0.1543931202833082,681.8285787647612,0.6502413496057385,"['mobile', 'desktop', 'tablet']",2024-05-01,0
782.4061403835018,0.46161031206212966,9437.175019145687,0.7577844527572737,"['mobile', 'desktop', 'tablet']",2024-05-01,0
372.9125634271086,0.4824183710759289,1406.9553343652763,0.5116411674746918,"['mobile', 'desktop', 'tablet']",2024-05-01,0
286.104336939492,0.5612240021157042,2103.11886922509,0.7472616321330012,"['mobile', 'desktop', 'tablet']",2024-05-01,0
667.288788750465,0.8858143449399621,2584.3588384843047,0.9222524169060494,"['mobile', 'desktop', 'tablet']",2024-05-01,0
215.59128395569763,0.44555497256773613,1429.9338662340278,0.8817170725583319,"['mobile', 'desktop', 'tablet']",2024-05-01,0
240.88833012876896,0.3202058402289356,162.959659252104,0.44604322034283483,"['mobile', 'desktop', 'tablet']",2024-05-01,0
682.148956982022,0.26396770530476055,3577.914059930879,0.12717488772541696,"['mobile', 'desktop', 'tablet']",2024-05-01,0
166.05492296403912,0.15588737354062632,4970.247191631353,0.3004903002590037,"['mobile', 'desktop', 'tablet']",2024-05-01,0
215.01524004357688,0.8376962356099191,4879.507297009709,0.07447817203926788,"['mobile', 'desktop', 'tablet']",2024-05-01,0
715.9878077051192,0.5990161782620935,8546.74300544191,0.3284647503261099,"['mobile', 'desktop', 'tablet']",2024-05-01,0
601.3313776081089,0.4589772032514352,4982.787506742299,1.0,"['mobile', 'desktop', 'tablet']",2024-05-01,1
119.55856005528065,0.20588837532440651,3361.0235191293277,0.5993622984392721,"['mobile', 'desktop', 'tablet']",2024-05-01,0
860.6890614005088,0.17961248977655497,5251.851794444943,0.5810438276453335,"['mobile', 'desktop', 'tablet']",2024-05-01,0
58.40733057675666,0.35529064919857867,1884.3199529991953,0.4141095390861591,"['mobile', 'desktop', 'tablet']",2024-05-01,0
83.07463976119064,0.5148088156508841,9831.226116892445,0.5177973710915289,"['mobile', 'desktop', 'tablet']",2024-05-01,0
129.04352008166413,0.18794813891389517,2725.949402987868,0.6083315877825615,"['mobile', 'desktop', 'tablet']",2024-05-01,0
603.1191691391853,0.47507729515146513,3939.9858016697176,0.19565806283859632,"['mobile', 'desktop', 'tablet']",2024-05-01,0
507.1730812876217,0.387872292244383,1295.8184570308892,0.41592880644018315,"['mobile', 'desktop', 'tablet']",2024-05-01,0
603.3581124718181,0.6170168854907151,9334.4902022378,0.4388465915370173,"['mobile', 'desktop', 'tablet']",2024-05-01,0
19.780511885319054,0.022894088081810482,5766.934651214175,0.23623745546406638,"['mobile', 'desktop', 'tablet']",2024-05-01,0
753.1850521409007,0.45655621801164303,6432.242515148146,0.27976440515150314,"['mobile', 'desktop', 'tablet']",2024-05-01,0
371.2699039918676,0.22187824746478735,4958.536676294477,0.2380682325164415,"['mobile', 'desktop', 'tablet']",2024-05-01,0
203.75051696254684,0.8973066235988045,1360.04824704046,0.3211737484126098,"['mobile', 'desktop', 'tablet']",2024-05-01,0
642.6177483748257,0.5691793387803425,2223.7235151211944,0.8818900303143039,"['mobile', 'desktop', 'tablet']",2024-05-01,0
108.12788379417927,0.4157493653045231,8411.173072313437,0.7664222562405991,"['mobile', 'desktop', 'tablet']",2024-05-01,0
729.797575514075,0.7034659660607505,8873.587084148556,0.30892624996036866,"['mobile', 'desktop', 'tablet']",2024-05-01,0
328.8788184744458,0.08156480226244378,3483.282388801613,0.3413825856574353,"['mobile', 'desktop', 'tablet']",2024-05-01,0
256.33018463389806,0.6900368868386016,2071.2569975769593,0.6282607149179201,"['mobile', 'desktop', 'tablet']",2024-05-01,0
677.2628374197753,0.49613857822372887,6440.94074861311,0.8553074184798738,"['mobile', 'desktop', 'tablet']",2024-05-01,0
73.08279479433915,0.5962085843999579,2107.569002629668,0.3820527741934099,"['mobile', 'desktop', 'tablet']",2024-05-01,0
487.2233881875023,0.2587498253127065,4616.036881756013,0.2342058224602681,"['mobile', 'desktop', 'tablet']",2024-05-01,0
632.2919681852892,0.15244596314204184,7170.602130521297,0.8429525955484568,"['mobile', 'desktop', 'tablet']",2024-05-01,0
